[2025-10-04 18:07:07,158] INFO django.utils.autoreload: Watching for file changes with StatReloader
[2025-10-06 21:06:26,429] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:06:26,430] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:26,430] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:26,430] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:06:26,431] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:06:26,431] INFO scheduling.availability:  Available employees:
[2025-10-06 21:06:26,431] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:06:26,431] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:06:26,431] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:06:26,432] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:06:26,432] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:06:30,659] INFO scheduling.availability: Available employees:
[2025-10-06 21:06:30,659] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:06:30,659] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:30,660] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:30,660] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:06:30,660] INFO scheduling.availability:  Available employees:
[2025-10-06 21:06:30,661] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:06:30,661] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:06:30,661] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:06:30,662] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:06:34,510] INFO scheduling.availability: Available employees:
[2025-10-06 21:06:34,511] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:06:34,511] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:34,511] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:34,511] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:06:34,512] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:06:34,512] INFO scheduling.availability:  Available employees:
[2025-10-06 21:06:34,512] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:06:34,513] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:06:34,513] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:06:34,513] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:06:34,513] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:06:37,672] INFO scheduling.availability: Available employees:
[2025-10-06 21:06:37,672] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:06:37,672] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:37,673] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:06:37,673] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:06:37,673] INFO scheduling.availability:  Available employees:
[2025-10-06 21:06:37,674] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:06:37,674] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:06:37,674] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:06:37,674] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:06:41,499] INFO scheduling.availability: Available employees:
[2025-10-06 21:06:41,499] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:06:41,499] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:41,500] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:41,500] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:06:41,500] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:06:41,501] INFO scheduling.availability:  Available employees:
[2025-10-06 21:06:41,501] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:06:41,501] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:06:41,501] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:06:41,502] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:06:41,502] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:06:45,844] INFO scheduling.availability: Available employees:
[2025-10-06 21:06:45,845] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:06:45,845] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:45,845] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:45,846] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:06:45,846] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:06:45,846] INFO scheduling.availability:  Available employees:
[2025-10-06 21:06:45,846] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:06:45,847] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:06:45,847] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:06:45,847] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:06:45,847] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:06:50,528] INFO scheduling.availability: Available employees:
[2025-10-06 21:06:50,528] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:06:50,528] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:50,529] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:50,529] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:06:50,529] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:06:50,530] INFO scheduling.availability:  Available employees:
[2025-10-06 21:06:50,530] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:06:50,530] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:06:50,530] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:06:50,531] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:06:50,531] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:06:55,298] INFO scheduling.availability: Available employees:
[2025-10-06 21:06:55,298] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:06:55,298] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:55,299] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:06:55,299] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:06:55,299] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:06:55,300] INFO scheduling.availability:  Available employees:
[2025-10-06 21:06:55,300] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:06:55,300] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:06:55,301] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:06:55,301] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:06:55,301] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:06:57,047] INFO django.server: "GET /schedule/search/timeslot/?time_slot=23&service_category=18&customer_address=2101+Cedar+Springs+Rd%2C+Dallas%2C+TX+75201 HTTP/1.1" 200 127628
[2025-10-06 21:06:57,068] INFO django.server: "GET /static/css/custom_styles.css HTTP/1.1" 200 11158
[2025-10-06 21:06:57,200] INFO django.server: "GET /static/images/subtle-white-feathers.png HTTP/1.1" 200 177395
[2025-10-06 21:06:57,338] INFO django.server: "GET /static/favicon.ico HTTP/1.1" 200 15406
[2025-10-06 21:13:58,123] WARNING django.request: Not Found: /.well-known/appspecific/com.chrome.devtools.json
[2025-10-06 21:13:58,124] WARNING django.server: "GET /.well-known/appspecific/com.chrome.devtools.json HTTP/1.1" 404 2686
[2025-10-06 21:32:39,799] INFO scheduling.availability: Available employees:
[2025-10-06 21:32:39,799] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:32:39,800] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:32:39,800] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:32:39,800] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:32:39,800] INFO scheduling.availability:  Available employees:
[2025-10-06 21:32:39,801] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:32:39,801] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:32:39,801] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:32:39,801] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:32:44,132] INFO scheduling.availability: Available employees:
[2025-10-06 21:32:44,132] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:32:44,132] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:32:44,133] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:32:44,133] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:32:44,133] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:32:44,134] INFO scheduling.availability:  Available employees:
[2025-10-06 21:32:44,134] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:32:44,134] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:32:44,134] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:32:44,135] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:32:44,135] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:32:48,040] INFO scheduling.availability: Available employees:
[2025-10-06 21:32:48,040] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:32:48,040] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:32:48,041] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:32:48,041] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:32:48,041] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:32:48,042] INFO scheduling.availability:  Available employees:
[2025-10-06 21:32:48,042] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:32:48,042] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:32:48,042] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:32:48,043] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:32:48,043] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:32:52,420] INFO scheduling.availability: Available employees:
[2025-10-06 21:32:52,421] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:32:52,421] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:32:52,421] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:32:52,421] INFO scheduling.availability:   - Lisa Hall                 | 11 min | 3900 Gaston Ave, Dallas, TX 75246
[2025-10-06 21:32:52,422] INFO scheduling.availability:   - Matthew Burgess           | 27 min | 2601 Preston Rd, Frisco, TX 75034
[2025-10-06 21:32:52,422] INFO scheduling.availability:  Available employees:
[2025-10-06 21:32:52,422] INFO scheduling.availability:    - Edward Acevedo            | 26 min
[2025-10-06 21:32:52,423] INFO scheduling.availability:    - Nancy Gutierrez           | 20 min
[2025-10-06 21:32:52,423] INFO scheduling.availability:    - Thomas Webb               | 20 min
[2025-10-06 21:32:52,423] INFO scheduling.availability:    - Lisa Hall                 | 11 min
[2025-10-06 21:32:52,423] INFO scheduling.availability:    - Matthew Burgess           | 27 min
[2025-10-06 21:32:56,284] INFO scheduling.availability: Available employees:
[2025-10-06 21:32:56,285] INFO scheduling.availability:   - Edward Acevedo            | 26 min | 8100 Preston Rd, Plano, TX 75024
[2025-10-06 21:32:56,285] INFO scheduling.availability:   - Nancy Gutierrez           | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
[2025-10-06 21:32:56,285] INFO scheduling.availability:   - Thomas Webb               | 20 min | 3000 N Belt Line Rd, Irving, TX 75062
